"CHR" "POPNAME" "H_O_VARSITES" "H_O_ALLSITES" "H_E_VARSITES" "H_E_ALLSITES" "H_E_UNBIASED_VARSITES" "H_E_UNBIASED_ALLSITES" "NOVAR_IN_POP" "N_TOT_IN_POP"
"1" "Karitiana" "0.430728194185116" "0.000572973407183641" "0.354963020441815" "0.00047218727260592" "0.394403356046461" "0.000524652525117688" "216718955" "217007628"
"1" "Papuan" "0.339363906226877" "0.000597732824599701" "0.317134901151707" "0.000558580145873933" "0.345965346710953" "0.0006093601591352" "217014944" "217397854"
"1" "French" "0.383743901453859" "0.000721537892987561" "0.343137773899079" "0.000645187859521862" "0.392157455884662" "0.000737357553739271" "216848282" "217256781"
"1" "CEU" "0.552237277556355" "0.000767102661806023" "0.410981499060486" "0.000570886853704216" "0.547975332080649" "0.000761182471605621" "221137982" "221445588"
"1" "Coloured" "0.272561919905192" "0.000952568234408163" "0.254305358300321" "0.000888763941202546" "0.271259048853675" "0.000948014870616049" "220389569" "221162503"
"1" "SothoSpeakers" "0.279394826931052" "0.00104030839958557" "0.261310192034984" "0.000972971442089" "0.281410976037675" "0.00104781539917277" "220297775" "221121105"
"1" "XhosaSpeakers" "0.266564876006545" "0.00105210289843861" "0.248647679548184" "0.000981385650884685" "0.265224191518062" "0.00104681136094366" "220260169" "221132957"
"2" "Baka" "0.290079476271319" "0.00105454998175309" "0.26964461892798" "0.000980261449811624" "0.290386512691671" "0.00105566617672021" "232793679" "233643061"
"2" "Nzime" "0.331602612464274" "0.00102979340107702" "0.298281605365905" "0.000926314864004762" "0.331424005962116" "0.00102923873778307" "233169289" "233895653"
"2" "BaKola" "0.340068834986937" "0.00106785160642367" "0.301121377572449" "0.000945552528450895" "0.334579308413832" "0.00105061392050099" "232809214" "233542562"
"2" "Ngumba" "0.334364236168433" "0.00102205124738805" "0.299066703228135" "0.000914157269297706" "0.33229633692015" "0.00101573029921967" "233124964" "233839742"
"2" "AkaMbati" "0.330811049595915" "0.00107434220369491" "0.295535118661806" "0.000959780064904705" "0.328372354068673" "0.00106642229433856" "233445216" "234205823"
"2" "BaKiga" "0.330811049595915" "0.00107434220369491" "0.295535118661806" "0.000959780064904705" "0.328372354068673" "0.00106642229433856" "233445216" "234205823"
"2" "BaTwa" "0.328973275147463" "0.00102503767095997" "0.294028850113532" "0.000916155415908219" "0.320758745578399" "0.000999442271899876" "233504961" "234234806"
"2" "Nsua" "0.354857032491418" "0.00103791391680269" "0.30978824830783" "0.000906093172011185" "0.344209164786478" "0.00100677019112354" "232981601" "233665043"
"2" "BaKonjo" "0.335862281660919" "0.00102441552165337" "0.300214988644966" "0.000915687503461268" "0.333572209605518" "0.00101743055940141" "233160508" "233873848"
"2" "Karretjiepeople" "0.331147246523816" "0.00107040441684455" "0.297329836017074" "0.000961092604795231" "0.330366484463416" "0.0010678806719947" "233480297" "234237449"
"2" "GuiandGana" "0.33237361248599" "0.00106207227098407" "0.297974433271748" "0.000952152551079721" "0.331082703635275" "0.00105794727897747" "233509142" "234257693"
"2" "Juhoansi" "0.343240370375497" "0.00105865055178751" "0.301686537210558" "0.000930486756949441" "0.335207263567286" "0.00103387417438827" "233532882" "234255392"
"2" "Nama" "0.329425393130701" "0.00103908978034147" "0.300140796275746" "0.000946718864352818" "0.333489773639718" "0.00105190984928091" "233529171" "234268111"
"2" "Xun" "0.33573041692988" "0.00108884724515647" "0.29700523794483" "0.000963253011420805" "0.330005819938701" "0.00107028112380089" "233525916" "234285756"
"2" "BantuHerero" "0.541048205797846" "0.000997747371479041" "0.407239551860418" "0.000750990739969019" "0.542986069147224" "0.00100132098662536" "233784684" "234216603"
"2" "BantuKenya" "0.54754072466555" "0.0010206572731488" "0.40618246893571" "0.00075715480596991" "0.541576625247614" "0.00100953974129321" "233907744" "234344580"
"2" "BantuTswana" "0.536662428322677" "0.00101532752966349" "0.405440701201266" "0.000767065260861154" "0.540587601601688" "0.0010227536811482" "233594996" "234037779"
"2" "Biaka" "0.534915592899044" "0.00107003484793709" "0.403999197342692" "0.000808152212113363" "0.538665596456923" "0.00107753628281782" "233708976" "234177420"
"2" "Esan" "0.4264733918298" "0.00100579108267002" "0.35704674488719" "0.000842055891372493" "0.428456093864628" "0.00101046706964699" "233722449" "234274961"
"2" "Gambian" "0.543697024761072" "0.00100840532878107" "0.405938977125047" "0.00075290282832194" "0.541251969500063" "0.00100387043776259" "233969996" "234404751"
"2" "Igbo" "0.544230100999409" "0.00100903033489948" "0.406822350117476" "0.000754269364060913" "0.542429800156635" "0.00100569248541455" "233947891" "234382448"
"2" "Juhoansi_comp" "0.368565021287225" "0.00100621670916458" "0.326047534223186" "0.000890140024062698" "0.372625753397927" "0.00101730288464308" "231058853" "231691392"
"2" "Khomani" "0.522812356480472" "0.000961929127659362" "0.409030654611413" "0.000752580722125665" "0.54537420614855" "0.00100344096283422" "233887592" "234318718"
"2" "Lemande" "0.545454857967892" "0.00101547383706099" "0.407323620071274" "0.00075831477776241" "0.543098160095032" "0.00101108637034988" "233943401" "234379746"
"2" "Luhya" "0.418148422491614" "0.000989289654485643" "0.35449766038554" "0.000838699488256021" "0.425397192462647" "0.00100643938590723" "233401563" "233955073"
"2" "Luo" "0.54611337147749" "0.00102323875947316" "0.405877243511661" "0.000760481886802463" "0.541169658015548" "0.00101397584906995" "233972355" "234411566"
"2" "Mandenka" "0.372639451441074" "0.000988561076169996" "0.324828880579034" "0.000861726224946108" "0.371233006376039" "0.00098482997136698" "230933392" "231547656"
"2" "Maasai" "0.573466051476681" "0.000977759844618365" "0.409291187979261" "0.00069784163741128" "0.545721583972348" "0.000930455516548373" "233877922" "234277365"
"2" "Mbuti" "0.342103602676198" "0.000998655542915775" "0.306148233617769" "0.000893696026772451" "0.340164704019744" "0.000992995585302723" "230602606" "231277743"
"2" "Mende" "0.421458065141505" "0.00101506201338503" "0.353893524741029" "0.000852335981818131" "0.424672229689234" "0.00102280317818176" "233595459" "234159421"
"2" "Mozabite" "0.541019413405479" "0.000825853546572825" "0.408111580965584" "0.000622972832742449" "0.544148774620778" "0.000830630443656599" "234034249" "234392043"
"2" "Saharawi" "0.531712984971952" "0.000811246598789345" "0.408722573951756" "0.000623597330398616" "0.544963431935674" "0.000831463107198155" "234021813" "234379411"
"2" "Yoruba" "0.361942329279019" "0.00096504937231048" "0.324339341509993" "0.000864788262161294" "0.370673533154278" "0.00098832944247005" "230926486" "231543853"
"2" "DaiChinese" "0.342023793969484" "0.000678878998080135" "0.31551710267168" "0.00062626617889049" "0.344200475641833" "0.000683199467880534" "230898897" "231358117"
"2" "Karitiana" "0.404589127979571" "0.000528741679724339" "0.350574800202695" "0.000458152471011423" "0.389527555780773" "0.000509058301123803" "230733383" "231035314"
"2" "Papuan" "0.341300730762575" "0.000553786818797711" "0.322158663182197" "0.000522727334433691" "0.351445814380578" "0.00057024800120039" "231129514" "231505149"
"2" "French" "0.394205397179998" "0.000735769633543289" "0.344709879605283" "0.000643388100747189" "0.393954148120323" "0.000735300686568216" "231241665" "231674076"
"2" "CEU" "0.559619828892392" "0.000780147144051033" "0.41114801267237" "0.000573167588617173" "0.548197350229827" "0.000764223451489564" "234020122" "234346817"
"2" "Coloured" "0.272137341242718" "0.000941996525593559" "0.255597345095211" "0.000884743747150392" "0.272637168101559" "0.000943726663627085" "233342287" "234152801"
"2" "SothoSpeakers" "0.281167616732955" "0.00106309413806831" "0.260610411636183" "0.00098536739098633" "0.280657366377428" "0.00106116488260066" "233299292" "234184744"
"2" "XhosaSpeakers" "0.266959106516953" "0.00105475461116717" "0.248832245161489" "0.000983135437541226" "0.265421061505588" "0.00104867780004397" "233251866" "234177099"
"3" "Baka" "0.297816012155641" "0.00109577882355792" "0.272845144073489" "0.00100390146527813" "0.293833232079142" "0.00108112465491491" "192290504" "193000627"
"3" "Nzime" "0.332392238529684" "0.00104045322961467" "0.301013387544625" "0.00094223124045686" "0.334459319494028" "0.00104692360050762" "192686301" "193291341"
"3" "BaKola" "0.328814610680167" "0.00105510181827921" "0.301154083488678" "0.000966344592820366" "0.334615648320753" "0.00107371621424485" "192304507" "192923561"
"3" "Ngumba" "0.328899293197977" "0.00105631741065749" "0.297848434708217" "0.00095659216613149" "0.330942705231352" "0.00106288018459054" "192637705" "193258388"
"3" "AkaMbati" "0.342105627800487" "0.0010981189806616" "0.300761587429973" "0.000965409455360899" "0.334179541588859" "0.00107267717262322" "192735628" "193356279"
"3" "BaKiga" "0.342105627800487" "0.0010981189806616" "0.300761587429973" "0.000965409455360899" "0.334179541588859" "0.00107267717262322" "192735628" "193356279"
"3" "BaTwa" "0.321921785766413" "0.00107220996900311" "0.291093406511883" "0.000969531315285337" "0.317556443467509" "0.00105767052576582" "192719220" "193363246"
"3" "Nsua" "0.344450907536889" "0.00105265929231861" "0.306701680422878" "0.000937295756238642" "0.340779644914309" "0.00104143972915405" "192362977" "192952650"
"3" "BaKonjo" "0.33551092723032" "0.00104734491167105" "0.301365547124614" "0.000940755268209948" "0.334850607916238" "0.00104528363134439" "192502634" "193105440"
"3" "Karretjiepeople" "0.339670982199259" "0.00105671155120285" "0.304093239442239" "0.000946029704041081" "0.337881377158043" "0.0010511441156012" "192760964" "193362512"
"3" "GuiandGana" "0.327212587494926" "0.00109229833135256" "0.296063030430728" "0.000988315139678667" "0.328958922700808" "0.0010981279329763" "192712515" "193357981"
"3" "Juhoansi" "0.34833490197649" "0.00107949683140196" "0.305774609341103" "0.000947601632894" "0.339749565934559" "0.00105289070321556" "192766400" "193365644"
"3" "Nama" "0.338147742095534" "0.00109265503302974" "0.300792727330927" "0.000971949968910414" "0.334214141478808" "0.00107994440990046" "192735765" "193360570"
"3" "Xun" "0.331297671404175" "0.00108638917487163" "0.298811969868755" "0.00097986227313819" "0.332013299854173" "0.00108873585904243" "192754550" "193388709"
"3" "BantuHerero" "0.53422841427267" "0.00100704975923617" "0.406511775528727" "0.000766296914832251" "0.542015700704969" "0.00102172921977633" "193102903" "193467600"
"3" "BantuKenya" "0.529249039620062" "0.00101255178125255" "0.406296769557442" "0.000777321236195118" "0.541729026076589" "0.00103642831492682" "193111297" "193481463"
"3" "BantuTswana" "0.540335013418185" "0.00107606921915654" "0.404904775005321" "0.000806361894478086" "0.539873033340427" "0.00107514919263745" "193087386" "193472684"
"3" "Biaka" "0.549530037528906" "0.00108460512319302" "0.407036735378" "0.000803366692208375" "0.542715647170666" "0.00107115558961117" "193082119" "193463958"
"3" "Esan" "0.429638482643479" "0.00105209943660484" "0.355532891214447" "0.000870629540072199" "0.426639469457337" "0.00104475544808664" "192918155" "193391733"
"3" "Gambian" "0.537999486403056" "0.00103959180236435" "0.405812138542776" "0.000784162407569577" "0.541082851390367" "0.00104554987675944" "193089119" "193462953"
"3" "Igbo" "0.540622709446843" "0.00104481359519291" "0.406523027248554" "0.000785651024654245" "0.542030702998072" "0.00104753469953899" "193052551" "193426369"
"3" "Juhoansi_comp" "0.367639348648683" "0.00106043411000959" "0.322552562521808" "0.000930383923337828" "0.368631500024923" "0.00106329591238609" "191209141" "191762268"
"3" "Khomani" "0.542337005980239" "0.00103516941555995" "0.407427156461258" "0.00077766430611711" "0.543236208615011" "0.00103688574148948" "193067237" "193436453"
"3" "Lemande" "0.542303707530981" "0.00104702100439794" "0.406558453379451" "0.000784938834628028" "0.542077937839268" "0.00104658511283737" "193099659" "193473196"
"3" "Luhya" "0.431834106043526" "0.00105353645068212" "0.354794405408689" "0.000865584337515176" "0.425753286490427" "0.00103870120501821" "192968298" "193440230"
"3" "Luo" "0.540783010460651" "0.00105396866468465" "0.405487796791784" "0.000790282652124211" "0.540650395722379" "0.00105371020283228" "193075114" "193452146"
"3" "Mandenka" "0.374957424987109" "0.00102784326843396" "0.326915506913802" "0.000896149484543691" "0.373617722187202" "0.0010241708394785" "191192646" "191718189"
"3" "Maasai" "0.571936492281182" "0.00104295424755491" "0.408589682546431" "0.000745083327729692" "0.544786243395241" "0.000993444436972923" "193137432" "193490271"
"3" "Mbuti" "0.33875835976343" "0.0010057139826857" "0.308599286914817" "0.000916177000366304" "0.342888096572018" "0.00101797444485145" "191020864" "191589660"
"3" "Mende" "0.426399076182322" "0.00105842083030219" "0.354085437395682" "0.000878921704056422" "0.424902524874819" "0.00105470604486771" "192909329" "193389366"
"3" "Mozabite" "0.525471330670212" "0.000843932260452588" "0.41112837705166" "0.000660291970903296" "0.548171169402214" "0.000880389294537728" "193122516" "193433179"
"3" "Saharawi" "0.534292443966383" "0.000852437632072098" "0.408012288841227" "0.000650963780760514" "0.544016385121636" "0.000867951707680686" "193150074" "193458728"
"3" "Yoruba" "0.36437534020309" "0.00101183263269038" "0.325161713778929" "0.000902940447944893" "0.371613387175919" "0.00103193194050845" "191325294" "191858064"
"3" "DaiChinese" "0.348602100365504" "0.000732777724453128" "0.317228848946536" "0.00066682970016015" "0.346067835214402" "0.000727450581992891" "191274128" "191677042"
"3" "Karitiana" "0.400023719981789" "0.000546032937495304" "0.348055305815604" "0.00047509597944335" "0.386728117572893" "0.000527884421603723" "191227798" "191489181"
"3" "Papuan" "0.34272023192554" "0.000679793081955383" "0.320372034066256" "0.000635464942313449" "0.349496764435916" "0.000693234482523763" "191259810" "191639932"
"3" "French" "0.390699534671121" "0.000766400309793218" "0.345292431695514" "0.000677329259794116" "0.39461992193773" "0.000774090582621846" "191452309" "191828602"
"3" "CEU" "0.540661835107814" "0.000779473332777941" "0.411139868966976" "0.000592741235078428" "0.548186491955968" "0.000790321646771238" "193145973" "193424834"
"3" "Coloured" "0.271483872790721" "0.000994159741576308" "0.25490970829036" "0.000933466018125474" "0.271903688843051" "0.000995697086000506" "192580041" "193287851"
"3" "SothoSpeakers" "0.285263933064274" "0.00108569691703522" "0.264361680257886" "0.00100614423336009" "0.284697194123877" "0.00108353994361856" "192544978" "193280592"
"3" "XhosaSpeakers" "0.271480631068213" "0.00108111926334424" "0.252338405004701" "0.00100488903926113" "0.269160965338348" "0.00107188164187854" "192584250" "193354246"
"4" "Baka" "0.299177117076071" "0.0011672877161579" "0.274033087901368" "0.00106918423592788" "0.295112556201473" "0.0011514291771531" "183793299" "184513207"
"4" "Nzime" "0.334955620180358" "0.00112265318272773" "0.301636900009516" "0.00101098057599831" "0.335152111121685" "0.00112331175110923" "184360380" "184980369"
"4" "BaKola" "0.328946849315069" "0.00113974885046172" "0.300627726027397" "0.00104162756345011" "0.334030806697108" "0.00115736395938901" "183713092" "184351842"
"4" "Ngumba" "0.335644908947958" "0.00114246622547086" "0.300367035428099" "0.00102238760092327" "0.333741150475666" "0.00113598622324808" "184336058" "184965643"
"4" "AkaMbati" "0.343874021596478" "0.00118179064729812" "0.302501849013492" "0.00103960704648413" "0.336113165570547" "0.00115511894053792" "184272911" "184908385"
"4" "BaKiga" "0.343874021596478" "0.00118179064729812" "0.302501849013492" "0.00103960704648413" "0.336113165570547" "0.00115511894053792" "184272911" "184908385"
"4" "BaTwa" "0.318687968825499" "0.00113332818682961" "0.290348421406894" "0.00103254619618883" "0.316743732443884" "0.001126414032206" "179184849" "179824346"
"4" "Nsua" "0.350059047988073" "0.00112584657266297" "0.309327257258859" "0.000994846539227257" "0.343696952509844" "0.00110538504358584" "183969574" "184563159"
"4" "BaKonjo" "0.339875250249434" "0.00112811202477503" "0.304084820700764" "0.00100931663171217" "0.337872023000848" "0.00112146292412463" "184186876" "184800264"
"4" "Karretjiepeople" "0.337405644638349" "0.00115882012800778" "0.301532570306155" "0.00103561400727372" "0.335036189229061" "0.00115068223030413" "184359179" "184994543"
"4" "GuiandGana" "0.325777618219142" "0.00114812731700789" "0.298335926161173" "0.00105141546660852" "0.331484362401303" "0.0011682394073428" "184293893" "184945691"
"4" "Juhoansi" "0.333594949507558" "0.00115584015788674" "0.301695865736291" "0.00104531617640245" "0.335217628595879" "0.00116146241822495" "184330190" "184971078"
"4" "Nama" "0.331632783771202" "0.00114748012503177" "0.302379488429202" "0.00104626101570575" "0.33597720936578" "0.00116251223967305" "184368200" "185008346"
"4" "Xun" "0.32899222834406" "0.00117470055574461" "0.296902783897093" "0.00106012189710844" "0.329891982107881" "0.00117791321900937" "184315855" "184976332"
"4" "BantuHerero" "0.542323737734746" "0.00112704494196871" "0.406580349600364" "0.000844946098865186" "0.542107132800485" "0.00112659479848691" "184741433" "185126158"
"4" "BantuKenya" "0.547273847708825" "0.00114640510739848" "0.406824985303066" "0.000852199027819951" "0.542433313737422" "0.0011362653704266" "184758321" "185146157"
"4" "BantuTswana" "0.533986249837852" "0.00115624549848129" "0.404444231018689" "0.000875746934764869" "0.539258974691586" "0.00116766257968649" "184731096" "185131964"
"4" "Biaka" "0.525617758625463" "0.00112828802749643" "0.405559764701737" "0.000870572235123621" "0.540746352935649" "0.00116076298016483" "184678686" "185075969"
"4" "Esan" "0.431104345062919" "0.00112163249932598" "0.358789089678061" "0.000933485148074219" "0.430546907613673" "0.00112018217768906" "184580909" "185062398"
"4" "Gambian" "0.545632631509471" "0.00111694269256354" "0.405440564979209" "0.000829961131667581" "0.540587419972279" "0.00110661484222344" "184654890" "185033665"
"4" "Igbo" "0.534276638902524" "0.00111121288082155" "0.406213557939792" "0.000844861453935669" "0.541618077253055" "0.00112648193858089" "184738815" "185123844"
"4" "Juhoansi_comp" "0.375665803745544" "0.00113941782781683" "0.326886092617808" "0.000991465919656606" "0.373584105848924" "0.00113310390817898" "183220214" "183777623"
"4" "Khomani" "0.450145971222414" "0.000864258316911371" "0.411232042161331" "0.000789545470446457" "0.548309389548442" "0.00105272729392861" "184653137" "185008344"
"4" "Lemande" "0.538104193019686" "0.00111894338745498" "0.406548297778944" "0.000845383729362962" "0.542064397038592" "0.00112717830581728" "184761546" "185146543"
"4" "Luhya" "0.430180684273643" "0.0011215516507419" "0.356541849266744" "0.000929563121316992" "0.427850219120093" "0.00111547574558039" "184598255" "185080791"
"4" "Luo" "0.544686479408037" "0.00111878781065555" "0.406311958642524" "0.000834566092308493" "0.541749278190032" "0.00111275478974466" "184767415" "185147709"
"4" "Mandenka" "0.367250971998695" "0.00108447008676986" "0.326643929086957" "0.000964559925306441" "0.373307347527951" "0.00110235420035022" "183152116" "183694555"
"4" "Maasai" "0.546159700504608" "0.00110078184674569" "0.406779178424326" "0.000819861177655395" "0.542372237899102" "0.00109314823687386" "184772970" "185146131"
"4" "Mbuti" "0.334506692189609" "0.00108236872093213" "0.306380724337058" "0.000991361071278632" "0.340423027041175" "0.0011015123014207" "182813547" "183407000"
"4" "Mende" "0.428937157648766" "0.00114148020238575" "0.356565381695959" "0.000948885674286433" "0.427878458035151" "0.00113866280914372" "184548597" "185041025"
"4" "Mozabite" "0.537454955095131" "0.000932861487377745" "0.409991099935895" "0.000711622255357454" "0.546654799914526" "0.000948829673809939" "184817608" "185138954"
"4" "Saharawi" "0.547631251485968" "0.000958012775206971" "0.409895156285219" "0.000717060604469101" "0.546526875046959" "0.000956080805958801" "184806758" "185130621"
"4" "Yoruba" "0.370541053483657" "0.00110532263563024" "0.325217831137056" "0.00097012362567328" "0.371677521299493" "0.00110871271505518" "183328351" "183876855"
"4" "DaiChinese" "0.349342270972984" "0.000780054215122309" "0.319232175502742" "0.000712820705636383" "0.348253282366628" "0.000777622587966963" "183317578" "183727828"
"4" "Karitiana" "0.424863989492302" "0.000620748467788055" "0.354379053262386" "0.000517766296436836" "0.393754503624874" "0.000575295884929818" "183157348" "183425342"
"4" "Papuan" "0.35092739302927" "0.000674234346138261" "0.328303202862442" "0.000630766647785153" "0.358148948577209" "0.000688109070311076" "183273019" "183625818"
"4" "French" "0.382029135882289" "0.000797418640288617" "0.346579088695507" "0.00072342290077371" "0.396090387080579" "0.000826769029455669" "183383755" "183767337"
"4" "CEU" "0.541136993358488" "0.00083974386612912" "0.412821458904777" "0.000640622046129649" "0.550428611873036" "0.000854162728172865" "184840594" "185127878"
"4" "Coloured" "0.276861481735997" "0.00103710450838016" "0.259502914610625" "0.000972080482243112" "0.276803108918" "0.00103688584772599" "184220947" "184913621"
"4" "SothoSpeakers" "0.286332402505867" "0.00117122077969228" "0.265142930332376" "0.00108454686537762" "0.285538540357943" "0.00116797354732975" "184118043" "184874257"
"4" "XhosaSpeakers" "0.271985307000436" "0.00114973598205222" "0.254613273272015" "0.00107630094072862" "0.27158749149015" "0.0011480543367772" "184195639" "184977576"
"5" "Baka" "0.29443376338028" "0.00109199141979808" "0.269872749092178" "0.00100089990720717" "0.290632191330038" "0.00107789220776157" "172877174" "173520725"
"5" "Nzime" "0.336828451837493" "0.00107252663054522" "0.299043090724827" "0.000952210767033619" "0.332270100805363" "0.00105801196337069" "173290522" "173844075"
"5" "BaKola" "0.31811143299967" "0.00104021090958362" "0.29820206333897" "0.000975108114224433" "0.331335625932189" "0.00108345346024937" "172872111" "173439250"
"5" "Ngumba" "0.333014383151421" "0.0010715445139233" "0.297545728409629" "0.000957416583336217" "0.330606364899588" "0.00106379620370691" "173270681" "173830016"
"5" "AkaMbati" "0.346992150916874" "0.00110180816958444" "0.304681951818622" "0.00096746010753169" "0.338535502020691" "0.00107495567503521" "173301455" "173853494"
"5" "BaKiga" "0.346992150916874" "0.00110180816958444" "0.304681951818622" "0.00096746010753169" "0.338535502020691" "0.00107495567503521" "173301455" "173853494"
"5" "BaTwa" "0.317000731091807" "0.00107804222059506" "0.286905762435184" "0.000975696567550091" "0.312988104474746" "0.00106439625550919" "173297322" "173888675"
"5" "Nsua" "0.344549313299313" "0.00100884166197575" "0.311121204246204" "0.000910964035197402" "0.345690226940227" "0.00101218226133045" "172967255" "173475191"
"5" "BaKonjo" "0.334829451720229" "0.00104599595168184" "0.30288415988498" "0.000946199933848602" "0.336537955427756" "0.00105133325983178" "173119725" "173662240"
"5" "Karretjiepeople" "0.337196177725616" "0.00107050791149016" "0.301843834445386" "0.000958273652411469" "0.335382038272651" "0.00106474850267941" "173362323" "173914455"
"5" "GuiandGana" "0.326863531648221" "0.0010501705356923" "0.299968495874929" "0.000963760240903282" "0.333298328749921" "0.00107084471211476" "173322245" "173880902"
"5" "Juhoansi" "0.343211586280482" "0.00108009433366465" "0.303277066962402" "0.000954419532005043" "0.336974518847113" "0.00106046614667227" "173374879" "173922216"
